Symbol,Alias,Description,Function,Gene_Set,Species,Literature_Name,Literature_Link,KEGG_ID,KEGG_Name,Gene_ID
Brca1,"RING Finger Protein 53","breast cancer 1, early onset","Metalloprotease that specifically cleaves 'Lys-63'-linked polyubiquitin chains. Does not have activity toward 'Lys-48'-linked polyubiquitin chains. Component of the BRCA1-A complex, a complex that specifically recognizes 'Lys-63'-linked ubiquitinated histones H2A and H2AX at DNA lesions sites, leading to target the BRCA1-BARD1 heterodimer to sites of DNA damage at double-strand breaks (DSBs). In the BRCA1-A complex, it specifically removes 'Lys-63'-linked ubiquitin on histones H2A and H2AX, antagonizing the RNF8-dependent ubiquitination at double-strand breaks (DSBs). Catalytic subunit of the BRISC complex, a multiprotein complex that specifically cleaves 'Lys-63'-linked ubiquitin in various substrates. Mediates the specific 'Lys-63'-specific deubiquitination associated with the COP9 signalosome complex (CSN), via the interaction of the BRISC complex with the CSN complex. The BRISC complex is required for normal mitotic spindle assembly and microtubule attachment to kinetochores via its role in deubiquitinating NUMA1. Plays a role in interferon signaling via its role in the deubiquitination of the interferon receptor IFNAR1; deubiquitination increases IFNAR1 activity by enhancing its stability and cell surface expression. Down-regulates the response to bacterial lipopolysaccharide (LPS) via its role in IFNAR1 deubiquitination.","genomic instability","Mus musculus","The chromosomal translocation t(X;14)(q28;q11) in T-cell pro-lymphocytic leukaemia breaks within one gene and activates another",10.1126/science.1102618,mmu04151,"PI3K-Akt signaling pathway",12189
Brca2,"Breast Cancer Type 2 Susceptibility Protein","breast cancer 2, early onset","Involved in double-strand break repair and/or homologous recombination. Binds RAD51 and potentiates recombinational DNA repair by promoting assembly of RAD51 onto single-stranded DNA (ssDNA). Acts by targeting RAD51 to ssDNA over double-stranded DNA, enabling RAD51 to displace replication protein-A (RPA) from ssDNA and stabilizing RAD51-ssDNA filaments by blocking ATP hydrolysis.","genomic instability","Mus musculus","Genetic mapping of the Brca2 breast cancer susceptibility gene on mouse chromosome 5",10.1126/science.1102619,unknown,Unknown,12190
Bscl2,"Berardinelli-Seip Congenital Lipodystrophy 2 (Seipin)","Berardinelli-Seip congenital lipodystrophy 2 (seipin)","Plays a crucial role in the formation of lipid droplets (LDs) which are storage organelles at the center of lipid and energy homeostasis (By similarity).In association with TMEM159/LDAF1, defines the sites of LD formation in the ER.","deregulated nutrient sensing","Mus musculus","Seipin ablation in mice results in severe generalized lipodystrophy",10.1126/science.1102620,unknown,Unknown,14705
Btk,"xi; xid; AI528679","Bruton agammaglobulinemia tyrosine kinase","Ibrutinib suppressed phosphorylation of BTK in neutrophils at lower doses and ITK in CD4+T cells at higher doses in CE-treated mice.","NF-κB related gene","Mus musculus","Amelioration of age-related brain function decline by Bruton's tyrosine kinase inhibition",10.1111/acel.13079,mmu04064,"NF-kappa B signaling pathway",12229
Bub1b,"Bubr1; Mad3l; Bub1a","BUB1B, mitotic checkpoint serine/threonine kinase","BUB1B is a mitotic checkpoint that controls chromosome segregation and maintains genetic stability.","genomic instability","Mus musculus","BubR1 Insufficiency Causes Early Onset of Aging-Associated Phenotypes and Infertility in Mice",10.1126/science.1102621,mmu04110,"Cell cycle",12236
Bub3,"BUB3 Budding Uninhibited By Benzimidazoles 3 Homolog","BUB3 mitotic checkpoint protein","Has a dual function in spindle-assembly checkpoint signaling and in promoting the establishment of correct kinetochore-microtubule (K-MT) attachments. Promotes the formation of stable end-on bipolar attachments. Necessary for kinetochore localization of BUB1. The BUB1/BUB3 complex plays a role in the inhibition of anaphase-promoting complex or cyclosome (APC/C) when spindle-assembly checkpoint is activated and inhibits the ubiquitin ligase activity of APC/C by phosphorylating its activator CDC20. This complex can also phosphorylate MAD1L1. Regulates chromosome segregation during oocyte meiosis.",others,"Mus musculus","Bub3 is a spindle assembly checkpoint protein regulating chromosome segregation during mouse oocyte meiosis",10.1126/science.1102622,mmu04110,"Cell cycle",12237
C1qa,"Complement Component 1, Q Subcomponent, Alpha Polypeptide","complement component 1, q subcomponent, alpha polypeptide","C1q associates with the proenzymes C1r and C1s to yield C1, the first component of the serum complement system. The collagen-like regions of C1q interact with the Ca2+-dependent C1r2C1s2?proenzyme complex, and efficient activation of C1 takes place on interaction of the globular heads of C1q with the Fc regions of IgG or IgM antibody present in immune complexes.",others,"Mus musculus","The mouse C1q genes are clustered on chromosome 4 and show conservation of gene organization",10.1126/science.1102623,unknown,Unknown,12259
Cacna1a,"Cav2.1; Ea2; Apca","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit","CACNA1A mediates calcium ions in a variety of processes such as cell division and gene expression.",others,"Mus musculus","Ion Channels--Basic Science and Clinical Disease",10.1126/science.1102624,mmu04010,"MAPK signaling pathway",12286
Camk4,"CAM Kinase- GR","calcium/calmodulin-dependent protein kinase IV","Calcium/calmodulin-dependent protein kinase that operates in the calcium-triggered CaMKK-CaMK4 signaling cascade and regulates, mainly by phosphorylation, the activity of several transcription activators, such as CREB1, MEF2D, JUN and RORA, which play pivotal roles in immune response, inflammation, and memory consolidation. In the thymus, regulates the CD4+/CD8+?double positive thymocytes selection threshold during T-cell ontogeny. In CD4 memory T-cells, is required to link T-cell antigen receptor (TCR) signaling to the production of IL2, IFNG and IL4 (through the regulation of CREB and MEF2). Regulates the differentiation and survival phases of osteoclasts and dendritic cells (DCs). Mediates DCs survival by linking TLR4 and the regulation of temporal expression of BCL2. Phosphorylates the transcription activator CREB1 on 'Ser-133' in hippocampal neuron nuclei and contribute to memory consolidation and long term potentiation (LTP) in the hippocampus. Can activate the MAP kinases MAPK1/ERK2, MAPK8/JNK1 and MAPK14/p38 and stimulate transcription through the phosphorylation of ELK1 and ATF2. Can also phosphorylate in vitro CREBBP, PRM2, MEF2A and STMN1/OP18. May be involved in spermatogenesis.",others,"Mus musculus","CBP: a signal-regulated transcriptional coactivator controlled by nuclear calcium and CaM kinase IV",10.1126/science.1102625,mmu04211,"Longevity regulating pathway",12326
Camkk2,"CaM-Kinase Kinase Beta","calcium/calmodulin-dependent protein kinase kinase 2, beta","Calcium/calmodulin-dependent protein kinase belonging to a proposed calcium-triggered signaling cascade involved in a number of cellular processes. Phosphorylates CAMK1, CAMK4 and CAMK1D (By similarity). Efficiently phosphorylates 5'-AMP-activated protein kinase (AMPK) trimer, including that consisting of PRKAA1, PRKAB1 and PRKAG1. This phosphorylation is stimulated in response to Ca2+?signals.",others,"Mus musculus","Loss of Ca2+/calmodulin kinase kinase beta affects the formation of some, but not all, types of hippocampus-dependent long-term memory",10.1126/science.1102626,mmu04211,"Longevity regulating pathway",207565
Cat,"Epididymis Secretory Sperm Binding Protein",catalase,"Catalase is an antioxidant that protects cells from hydrogen peroxide. CAT overexpression targeted to mitochondria extends longevity in mice, but this appears to be related to a lower incidence of cardiac pathology rather than delayed ageing.",others,"Mus musculus","Cardiac-specific Overexpression of Catalase Prolongs Lifespan and Attenuates Ageing-Induced Cardiomyocyte Contractile Dysfunction and Protein Damage",10.1126/science.1102627,mmu04211,"Longevity regulating pathway",12359
Cbx7,"Chromobox Homolog 7","chromobox 7","Component of a Polycomb group (PcG) multiprotein PRC1-like complex, a complex class required to maintain the transcriptionally repressive state of many genes, including Hox genes, throughout development.","genomic instability","Mus musculus","Polycomb CBX7 has a unifying role in cellular lifespan",10.1126/science.1102628,unknown,Unknown,52609
Ccl1,"Scy; I-30; P500","C-C Motif Chemokine Ligand 1","It has cytokine activity.","senescence-associated secretory phenotype","Mus musculus","Myocardial Infarction Superimposed on Aging: MMP-9 Deletion Promotes M2 Macrophage Polarization",10.1093/gerona/glv034,unknown,Unknown,20290
Ccl19,"ELC; Scya; CKb11","chemokine (C-C motif) ligand 19","CCL19-expressing fibroblastic stromal cells in murine lung carcinoma control tumor growth.","NF-κB related gene","Mus musculus","Mechanisms of aging in senescence-accelerated mice",10.1186/gb-2005-6-6-r48,mmu04064,"NF-kappa B signaling pathway",24047
Ccl2,"JE; MCA; MCP","chemokine (C-C motif) ligand 2","This gene is one of several cytokine genes clustered on chromosome 11. Chemokines are a superfamily of secreted proteins involved in immunoregulatory and inflammatory processes.","senescence-associated secretory phenotype","Mus musculus","Assessment of retinal function and morphology in aging Ccl2 knockout mice",10.1167/iovs.14-15334,unknown,Unknown,20296
Ccl3,"Scy; LD78","chemokine (C-C motif) ligand 3","Monokine with inflammatory, pyrogenic and chemokinetic properties. Has a potent chemotactic activity for eosinophils.","senescence-associated secretory phenotype","Mus musculus","Time-Dependent Changes in Local and Serum Levels of Inflammatory Cytokines as Markers for Incised Wound Aging of Skeletal Muscles",10.1620/tjem.245.29,unknown,Unknown,20302
Ccl4,"Mip; Scy","chemokine (C-C motif) ligand 4","Monokine with inflammatory and chemokinetic properties.","NF-κB related gene","Mus musculus","Age-related brain expression and regulation of the chemokine CCL4/MIP-1β in APP/PS1 double-transgenic mice",0.1097/NEN.0000000000000060,mmu04064,"NF-kappa B signaling pathway",20303
Ccl7,"Scy; fic","chemokine (C-C motif) ligand 7 [Mus musculus","Chemotactic factor that attracts monocytes and eosinophils, but not neutrophils.","senescence-associated secretory phenotype","Mus musculus","Differential effects of ageing on cytokine and chemokine responses during type-1 (mycobacterial) and type-2 (schistosomal) pulmonary granulomatous inflammation in mice",10.1016/s0047-6374(01)00372-4,unknown,Unknown,20306
Ccn2,"Igfbp8; Ctgf","cellular communication network factor 2","CTGF is an important growth factor secreted by vascular endothelial cells.","stem cell exhaustion","Mus musculus","Expression of Connective Tissue Growth Factor, a Biomarker in Senescence of Human Diploid Fibroblasts, Is Up-Regulated by a Transforming Growth Factor-Beta-Mediated Signaling Pathway",10.1126/science.1102629,unknown,Unknown,14219
Ccna2,"Ccna; Ccn1","cyclin A2","Important cyclin involved in cell cycle control, CCNA2 could be a downstream target of pathways related to senescence and ageing.","stem cell exhaustion","Mus musculus","Aging Increases CCN1 Expression Leading to Muscle Senescence",10.1126/science.1102630,mmu04218,"Cellular senescence",12428
Cd40,"Cd40l; Tnfsf5","CD40 antigen","Cytokine that acts as a ligand to CD40/TNFRSF5.","NF-κB related gene","Mus musculus","IL-2/CD40-activated macrophages rescue age and tumor-induced T cell dysfunction in elderly mice",10.1007/s11357-014-9655-y,mmu04064,"NF-kappa B signaling pathway",21939
Cd9,"Tsp; Tspan29","CD9 antigen","Integral membrane protein associated with integrins, which regulates different processes, such as sperm-egg fusion, platelet activation and aggregation, and cell adhesion.","senescence-associated secretory phenotype","Mus musculus","Double deletion of tetraspanins CD9 and CD81 in mice leads to a syndrome resembling accelerated aging",10.1038/s41598-018-23338-x,unknown,Unknown,12527
Cdc42,"Cell Division Control Protein 42 Homolog","cell division cycle 42","Plasma membrane-associated small GTPase which cycles between an active GTP-bound and an inactive GDP-bound state.",others,"Mus musculus","Age-related guanine nucleotide exchange factor, mouse Zizimin2, induces filopodia in bone marrow-derived dendritic cells",10.1126/science.1102631,mmu04010,"MAPK signaling pathway",12540
Cdk1,"Cdc28a; Cdc2","cyclin-dependent kinase 1","An important regulator of the cell cycle, CDK1 also appears to be involved in apoptosis.","cellular senescence","Mus musculus","Cdc2 Phosphorylation of BAD Links the Cell Cycle to the Cell Death Machinery",10.1126/science.1102632,mmu04115,"p53 signaling pathway",12534
Cdk7,"TFIIH Basal Transcription Factor Complex Kinase Subunit","cyclin-dependent kinase 7","Serine/threonine kinase involved in cell cycle control and in RNA polymerase II-mediated RNA transcription. Cyclin-dependent kinases (CDKs) are activated by the binding to a cyclin and mediate the progression through the cell cycle. Each different complex controls a specific transition between 2 subsequent phases in the cell cycle. Required for both activation and complex formation of CDK1/cyclin-B during G2-M transition, and for activation of CDK2/cyclins during G1-S transition (but not complex formation). CDK7 is the catalytic subunit of the CDK-activating kinase (CAK) complex. Phosphorylates SPT5/SUPT5H, SF1/NR5A1, POLR2A, p53/TP53, CDK1, CDK2, CDK4, CDK6 and CDK11B/CDK11. CAK activates the cyclin-associated kinases CDK1, CDK2, CDK4 and CDK6 by threonine phosphorylation, thus regulating cell cycle progression.",others,"Mus musculus","Activation of cyclin-dependent kinase 4 (cdk4) by mouse MO15-associated kinase",10.1126/science.1102633,mmu04110,"Cell cycle",12572
Cdkn1a,"Cyclin-Dependent Kinase Inhibitor 1","cyclin-dependent kinase inhibitor 1A (P21)","May be involved in p53/TP53 mediated inhibition of cellular proliferation in response to DNA damage. Binds to and inhibits cyclin-dependent kinase activity, preventing phosphorylation of critical cyclin-dependent kinase substrates and blocking cell cycle progression.","genomic instability","Mus musculus","A mouse model uncovers LKB1 as an UVB-induced DNA damage sensor mediating CDKN1A (p21WAF1/CIP1) degradation",10.1126/science.1102634,mmu04115,"p53 signaling pathway",12575
Cdkn2a,"Cdk4i; p16; Ink4a","cyclin dependent kinase inhibitor 2A","The CDKN2A gene encodes different transcripts involved mostly in cell cycle regulation and cellular senescence, including the tumour suppressor proteins p16 and p19.","cellular senescence","Mus musculus","Involvement of the INK4a/Arf Gene Locus in Senescence",10.1126/science.1102635,mmu04115,"p53 signaling pathway",12578
Cdkn2b,"Multiple Tumor Suppressor 2","cyclin dependent kinase inhibitor 2B","Interacts strongly with CDK4 and CDK6. Potent inhibitor. Potential effector of TGF-beta induced cell cycle arrest.",others,"Mus musculus","Cloning and characterization of murine p16INK4a and p15INK4b genes",10.1126/science.1102636,mmu04218,"Cellular senescence",12579
Cebpa,"C/Ebp-alpha; Cebp","CCAAT/enhancer binding protein (C/EBP), alpha","CEBPA is a transcription factor expressed in adipose tissues that modulates the expression of leptin (LEP). It can also affect the cell cycle.",others,"Mus musculus","Impaired Energy Homeostasis in C/EBP Alpha Knockout Mus musculus",10.1126/science.1102637,unknown,Unknown,12606
Cebpb,"Lap; Crp2; Nfil6","CCAAT/enhancer binding protein (C/EBP), beta","CEBPB is a transcription factor involved in fat metabolism. CEBPB also appears to play a role in liver regeneration.",others,"Mus musculus","CCAAT Enhancer- Binding Protein Beta Is Required for Normal Hepatocyte Proliferation in Mus musculus After Partial Hepatectomy",10.1126/science.1102638,mmu04657,"IL-17 signaling pathway",12608
Cflar,"Cash; Flip","CASP8 and FADD-like apoptosis regulator","Apoptosis regulator protein which may function as a crucial link between cell survival and cell death pathways in mammalian cells.","NF-κB related gene","Mus musculus","c-Flip overexpression affects satellite cell proliferation and promotes skeletal muscle aging",10.1038/cddis.2010.17,mmu04064,"NF-kappa B signaling pathway",12633
Chek2,"CHK2 Checkpoint Homolog","checkpoint kinase 2","Serine/threonine-protein kinase which is required for checkpoint-mediated cell cycle arrest, activation of DNA repair and apoptosis in response to the presence of DNA double-strand breaks. May also negatively regulate cell cycle progression during unperturbed cell cycles. Following activation, phosphorylates numerous effectors preferentially at the consensus sequence [L-X-R-X-X-S/T].","genomic instability","Mus musculus","Chk2 is a tumor suppressor that regulates apoptosis in both an ataxia telangiectasia mutated (ATM)-dependent and an ATM-independent manner",10.1126/science.1102639,mmu04115,"p53 signaling pathway",50883
Cisd2,"Nutrient-Deprivation Autophagy Factor-1","CDGSH iron sulfur domain 2","Regulator of autophagy that contributes to antagonize BECN1-mediated cellular autophagy at the endoplasmic reticulum. Participates in the interaction of BCL2 with BECN1 and is required for BCL2-mediated depression of endoplasmic reticulum Ca2+?stores during autophagy. Contributes to BIK-initiated autophagy, while it is not involved in BIK-dependent activation of caspases.",others,"Mus musculus","Cisd2 deficiency drives premature aging and causes mitochondria-mediated defects in mice",10.1126/science.1102640,unknown,Unknown,67006
Clock,"Class E Basic Helix-Loop-Helix Protein 8","circadian locomotor output cycles kaput","Transcriptional activator which forms a core component of the circadian clock. The circadian clock, an internal time-keeping system, regulates various physiological processes through the generation of approximately 24 hour circadian rhythms in gene expression, which are translated into rhythms in metabolism and behavior.",others,"Mus musculus","Regulation of the PAI-1 promoter by circadian clock components: differential activation by BMAL1 and BMAL2",10.1126/science.1102641,unknown,Unknown,12753
Clu,"Sgp-2; Sp-40; Trpm-2",clusterin,"The functions of CLU are still unclear, but it may be involved in apoptosis.?CLU-null mice had 50% less brain injury following neonatal hypoxia-ischemia.","cellular senescence","Mus musculus","Serum Levels of the Senescence Biomarker clusterin/apolipoprotein J Increase Significantly in Diabetes Type II and During Development of Coronary Heart Disease or at Myocardial Infarction",10.1126/science.1102642,unknown,Unknown,12759
Cnr1,Cann6,"cannabinoid receptor 1 (brain)","G-protein coupled receptor for cannabinoids, including endocannabinoids (eCBs), such as N-arachidonoylethanolamide (also called anandamide or AEA) and 2-arachidonoylglycerol (2-AG).","deregulated nutrient sensing","Mus musculus","Determination of the cannabinoid receptors in mouse x rat hybridoma NG108-15 cells and rat GH4C1 cells",10.1126/science.1102643,unknown,Unknown,12801
Coq7,"Clk-1; Cat5","demethyl-Q 7","COQ7's functions are unclear, but it may be a metabolic regulator involved in several metabolic pathways such as the biosynthesis of ubiquinone, in turn an antioxidant involved in mitochondrial respiration.","mitochondrial dysfunction","Mus musculus","Early Mitochondrial Dysfunction in Long-Lived Mclk1+/- Mice",10.1126/science.1102644,unknown,Unknown,12850
Creb1,"Cyclic AMP-Responsive Element-Binding Protein 1","cAMP responsive element binding protein 1","This gene encodes a transcription factor that is a member of the leucine zipper family of DNA binding proteins. This protein binds as a homodimer to the cAMP-responsive element, an octameric palindrome. The protein is phosphorylated by several protein kinases, and induces transcription of genes in response to hormonal stimulation of the cAMP pathway.","genomic instability","Mus musculus","Direct Regulation of CREB Transcriptional Activity by ATM in Response to Genotoxic Stress",10.1126/science.1102645,mmu04211,"Longevity regulating pathway",12912
Creb3,"Transcription Factor LZIP-Alpha","cAMP responsive element binding protein 3","Endoplasmic reticulum (ER)-bound sequence-specific transcription factor that directly binds DNA and activates transcription. Plays a role in the unfolded protein response (UPR), promoting cell survival versus ER stress-induced apoptotic cell death. Also involved in cell proliferation, migration and differentiation, tumor suppression and inflammatory gene expression. Acts as a positive regulator of LKN-1/CCL15-induced chemotaxis signaling of leukocyte cell migration. Associates with chromatin to the HERPUD1 promoter. Also induces transcriptional activation of chemokine receptors. Functions as a negative transcriptional regulator in ligand-induced transcriptional activation of the glucocorticoid receptor NR3C1 by recruiting and activating histone deacetylases (HDAC1, HDAC2 and HDAC6). Also decreases the acetylation level of histone H4. Does not promote the chemotactic activity of leukocyte cells.","loss of proteostasis","Mus musculus","The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",10.1126/science.1102646,mmu04211,"Longevity regulating pathway",12913
Creb3l1,Oasis,"cAMP responsive element binding protein 3-like 1","Transcription factor involved in unfolded protein response (UPR). Binds the DNA consensus sequence 5'-GTGXGCXGC-3'. In the absence of endoplasmic reticulum (ER) stress, inserted into ER membranes, with N-terminal DNA-binding and transcription activation domains oriented toward the cytosolic face of the membrane.","loss of proteostasis","Mus musculus","Life-Course Genome-wide Association Study Meta-analysis of Total Body BMD and Assessment of Age-Specific Effects",10.1126/science.1102647,mmu04211,"Longevity regulating pathway",26427
Creb3l2,"CAMP-Responsive Element-Binding Protein 3-Like Protein 2","cAMP responsive element binding protein 3-like 2","Transcription factor involved in unfolded protein response (UPR). In the absence of endoplasmic reticulum (ER) stress, inserted into ER membranes, with N-terminal DNA-binding and transcription activation domains oriented toward the cytosolic face of the membrane.","loss of proteostasis","Mus musculus","BBF2H7, a novel transmembrane bZIP transcription factor, is a new type of endoplasmic reticulum stress transducer",10.1126/science.1102648,mmu04211,"Longevity regulating pathway",208647
Creb3l3,Crebh,"cAMP responsive element binding protein 3-like 3","Transcription factor that may act during endoplasmic reticulum stress by activating unfolded protein response target genes. Activated in response to cAMP stimulation. Binds to the cAMP response element (CRE). Activates transcription through box-B element. Activates transcription through CRE. Seems to function synergistically with ATF6. In acute inflammatory response, may activate expression of acute phase response (APR) genes. May be involved in growth suppression.","loss of proteostasis","Mus musculus","The liver-enriched transcription factor CREB-H is a growth suppressor protein underexpressed in hepatocellular carcinoma",10.1126/science.1102649,mmu04211,"Longevity regulating pathway",208677
Creb3l4,"CAMP-Responsive Element-Binding Protein 3-Like Protein 4","cAMP responsive element binding protein 3-like 4","Transcriptional activator that may play a role in the unfolded protein response of the testis. Proposed to be involved in spermiogenesis. May be involved in regulating the maturation of sperm head nuclei. Alternatively proposed to be a paternally delivered transcription factor that may function in early zygotic gene activation. Increases the binding of CREM isoform Tau with CRE. The CREM isoform Tau-CREB3L4 heterodimer functions through CRE but not through UPRE and may recruit HIRA to CRE to regulate histone exchange.","loss of proteostasis","Mus musculus","Reduction of spermatogenesis but not fertility in Creb3l4-deficient mice",10.1126/science.1102650,mmu04211,"Longevity regulating pathway",78284
Creb5,"CAMP-Response Element-Binding Protein A","cAMP responsive element binding protein 5","Binds to the cAMP response element and activates transcription.",others,"Mus musculus","Mouse brain organization revealed through direct genome-scale TF expression analysis",10.1126/science.1102651,mmu04211,"Longevity regulating pathway",231991
